"txn_fee";"txn_conv_fee";"input_asset_types";"output_asset_types";"block_height";"transaction_id"
0.00021287;0.0064369863;{'XCNY'};{'XUSD', 'XCNY'};1479247;10dd84a496a93698726261f25653d40a5abb0033a7e086c52b19dafafad99f7b
0.00016492;0.040947195307;{'XCNY'};{'XUSD', 'XCNY'};1479260;fed88f6f23b8e4671e2baa4a8893b561717386c57c14ecb98eed8db9958c8ff6
0.00021161;22.6428484815;{'XUSD'};{'XUSD', 'XBTC'};1479336;caa6be9610fcdc465a2fc2bc9329beeba711643267dfdf54d57e03cafe9206f3
0.00021217;131.873401374;{'XUSD'};{'XUSD', 'XBTC'};1479534;1917572bb0ed0d5fe9244dcd362a5f9f656a70e5c9975de332af62e9f4d46c36
0.00016436;0.000030113976;{'XCNY'};{'XUSD', 'XCNY'};1479673;2e2ff863a62f74d261346775f08f679e5ed559388acc1e62db8d2156fb0525b8
0.00021168;148.800837714963;{'XUSD'};{'XUSD', 'XBTC'};1479738;0e73242f75ca569f81b75145391db52e3d4b834c098ba396c0dbef26058ccbdb
0.00016499;982.342659922514;{'XBTC'};{'XUSD', 'XBTC'};1479763;45ea56404211f125ee793e1754b3778f54739fca47d3a281dc252626e7cd4168
0.00016471;11899.19845400256;{'XBTC'};{'XUSD', 'XBTC'};1480368;3e029df2745acf080ad5f5e0c3b9b4e864502f82fe2869586dd2e0cbccd1432e
0.00083279;12785.200652823475;{'XUSD'};{'XUSD', 'XAG'};1480596;4260b295f31741fb4109880e33290b7202dff30fbc6c4a94ff1c85dd44459d38
0.00016401;22.10759025;{'XUSD'};{'XUSD', 'XBTC'};1480673;0b26d785dc34f9de31c39c8aa44db1e317a2197fee8ed76040aa8d397f5f4aa9
0.0001645;273.730683984;{'XUSD'};{'XUSD', 'XBTC'};1480746;a2cf9cd12ddf24c8bbc72a4bbe0e19a6bdd929fc963a0f8837ac7e3359e9a171
0.00021182;0.043014705844;{'XUSD'};{'XUSD', 'XAG'};1481409;fda2ac2df2e654b1d223b1a31dacb40be9dd135b0e0c70fa65644cc6fe2d5f4b
0.00021231;58.671948706634;{'XBTC'};{'XUSD', 'XBTC'};1481530;ab6577a637904434fb129ea7349f160e80de13b50e41c2b95b4abdede5136785
0.00021196;2477.78891325;{'XUSD'};{'XUSD', 'XBTC'};1482117;f681ac7f26b82463cba3e37c248126cf55070b74a7716e585e956eb309f43d81
0.00021308;0.799152432483;{'XBTC'};{'XUSD', 'XBTC'};1482315;1b4f6abb77e1ac65a58354d813e9f5b57df4cb906a0385c4ead4c87ba49ab9f8
0.00021273;54.8214724407;{'XBTC'};{'XUSD', 'XBTC'};1482331;50fac5937bb03171cb95e5de593beb940ddad32fd02b8099b6c97ffe2fe32453
0.00021245;963.4889393409;{'XUSD'};{'XUSD', 'XBTC'};1482337;50bf322db0569eb28dad1b71de1e07f3ccce43145ed947cbdec037e71f1102a9
0.0002128;117.159622880674;{'XBTC'};{'XUSD', 'XBTC'};1482590;7dfe018effecb12da65062332bbdc0192971c67afdd747437cf954b9b65f7bc6
0.00016436;1.0161198522;{'XEUR'};{'XEUR', 'XUSD'};1482663;417c106c45ec7c8e0990a571e6e6778719f748f5e5ff34473a68b93c30e317fd
0.00021105;0.2133573354;{'XUSD'};{'XUSD', 'XBTC'};1482671;7d7296f171c39691952bd115d3db36232641506ce0b655ee401e9b10107e1aa6
0.00021259;402.71297765091;{'XBTC'};{'XUSD', 'XBTC'};1482672;e4968c4fd4ba9ff1084c71d72059e40649dab76dd9f033ba075e4495db1b7af9
0.00021294;403.908058867605;{'XBTC'};{'XUSD', 'XBTC'};1482683;795e441a321028aed47b25e1574e33f23455a4d49da3ae78ad7126ac92a1ac46
0.00021259;99.577747818808;{'XBTC'};{'XUSD', 'XBTC'};1482881;12d7446cb6c687018cbd2256324c7594419ebb2f9d87329d873c0965d5929364
0.00016464;352.953501557025;{'XBTC'};{'XUSD', 'XBTC'};1483224;e997be2ef4398ef593c358e6c9ec88b77181b00b37d60c8c27555888decbdb23
0.00021245;3.690506841248;{'XBTC'};{'XUSD', 'XBTC'};1483439;2e51f21b49e044d0a1528f5f1064e92c1df738cf1bce5bedfb67db28111b0d76
0.00016408;0.355765451901;{'XBTC'};{'XUSD', 'XBTC'};1483995;13331f61180b17ceba96ed5fa4163e4b7fe4b968bda022022142b84d681c649b
0.00016464;0.032870166528;{'XEUR'};{'XEUR', 'XUSD'};1484026;5178c10bbe6bc7a302cc0921d02a9feaeb588a70985b01deee222a30e90000e0
0.00021252;3.559691759171;{'XBTC'};{'XUSD', 'XBTC'};1484041;1284474b5fd5cba352d221adebe93c86332cff98c2d5ad5690bb50b73cdbed52
0.00016422;10.68700332152;{'XBTC'};{'XUSD', 'XBTC'};1484048;38804f6fc77e4511a947e2c455237ecb08f9855b14344267e3c005258d12d0f2
0.00016408;188.26726335105;{'XUSD'};{'XUSD', 'XAU'};1484080;b76d81d9902e10954030d237f15f20023cd59d49cd0bc6343cf01bcb5093260f
0.0002121;172.3180076394;{'XUSD'};{'XUSD', 'XBTC'};1484143;3e83a7e9c5181d8bd87e0928c115311ee099046843ef7e488b78199d4ef9f050
0.00016464;353.443981720815;{'XBTC'};{'XUSD', 'XBTC'};1484268;8a9cfdbd9febf088d9221d4f9016999d0033812a3707e09928a6991626b0a93e
0.0002128;86.499827721176;{'XBTC'};{'XUSD', 'XBTC'};1484762;0f6698957c28aa7451844d392bd56a802c97aec3f729957a733eee6156669b4e
0.00016443;48.646607806691;{'XBTC'};{'XUSD', 'XBTC'};1484839;8d2e55499316695f1a635dee83e8b773db53142448a1411eace5b9e2259451e5
0.0002097;74.944959855645;{'XBTC'};{'XUSD', 'XBTC'};1485463;2f6fba543cf4c4584bc7a40649c65119e88cab3f7383e7f01b92167ebc9fbf0d
0.00020914;66.858219496329;{'XBTC'};{'XUSD', 'XBTC'};1485481;cc3f88ed95df00a0371047143c119564c05d3296ddd9a21157934b9688031b75
0.00020825;0.13086476235;{'XUSD'};{'XUSD', 'XBTC'};1485494;cd22cefad83855334faa8635fe64f31ae6d248fd31b7ea7cb2533729e6ac0353
0.00030291;141.908000157;{'XUSD'};{'XUSD', 'XBTC'};1485542;e8f28b5dce4d898835c6367e9525aa9743c73e70b3897d1a75397ce0b8ee352b
0.00020859;79.70806502325;{'XUSD'};{'XUSD', 'XBTC'};1485545;969715b067371b7eeec2b9cf177b4a68238429cdf35e985e97d9f5b3ef3a8487
0.00016257;1036.014490260733;{'XBTC'};{'XUSD', 'XBTC'};1485563;48b98971278be1d72a3f8ffab2e32791572b624e5f38d97a74054809c27ca037
0.0001625;268.74086628111;{'XBTC'};{'XUSD', 'XBTC'};1485633;d881eb9b422ef55bc25fbd547b13e8b1048c6d13d40e3e0c03b82e7026577886
0.00016243;25.3016604945;{'XAG'};{'XUSD', 'XAG'};1485640;a1714cac3c9eb82027737c0ba3dfed9d768bd2dea3cccc06873ba15f2c7aaf7c
0.00016222;15.6362275395;{'XAG'};{'XUSD', 'XAG'};1485664;9024d7da3195e2b409761e16748ce5605e29ab1f11b6cd20ced7a31450ab208b
0.00016188;7.141561115742;{'XBTC'};{'XUSD', 'XBTC'};1485689;2cb39a54a4174220669faffb3417968c52671e32b9596713ab1b1aa3e82aca30
0.00020956;69.316001860322;{'XBTC'};{'XUSD', 'XBTC'};1485813;3f8fdefabca7611a24f111febafd495ae76011752167423abfa0b9bf7deaa460
0.00016243;896.290437252926;{'XBTC'};{'XUSD', 'XBTC'};1485850;829e7d1614949c9c0b1399b0e0a73662ddfc01ab8db5edcc9f6e98ac585fdcf2
0.00020956;9.040890314408;{'XBTC'};{'XUSD', 'XBTC'};1485861;f8c231c2ce6d848b6d3ee20f647074581b32bba48c0adbc034272c24858a0bb6
0.00020811;1.6089025128;{'XUSD'};{'XUSD', 'XBTC'};1486002;a4be8fed1294852e069490089c58aa3a5df8643555f0057450502f2396699f42
0.00016215;251.447836034796;{'XBTC'};{'XUSD', 'XBTC'};1486142;38652d2926595a76fc18b9517e5a269a039f33e59ecd8a96fccf12148eb65d2e
0.00016209;8.497988106;{'XAG'};{'XUSD', 'XAG'};1486398;e3dc1eeff557ee5f8ab86b04cdc1eb6f180d9a51c7be322d8c94e757d57030ec
0.0002088;32.169193125;{'XUSD'};{'XUSD', 'XBTC'};1486803;a75b052e3879dbc818f413aa5b614d4f1feaa6b836e42fe6c31581d43784d391
0.00016202;148.67738184;{'XAG'};{'XUSD', 'XAG'};1486867;dcc8ff4e4bbf79e0ea629f8f9e2e67090fdd7fba0f6149e78d0b3821c54a6cc8
0.00016229;49.975300622929;{'XAU'};{'XUSD', 'XAU'};1487191;e28a068a9179f9320e7bc0a77ffd5abb61da51b6a337e3fc91ac8420b7069d67
0.00020935;37.06848612616;{'XBTC'};{'XUSD', 'XBTC'};1487396;23f5cec7ebbc7e1a39fe40d9b60916a1fbf5cbeebd7cdef9b90a5121b038ecf7
0.00020894;809.109747;{'XUSD'};{'XUSD', 'XBTC'};1487480;ddb7c97f31f6895b15e80d07b29bb15738bac519970519a1fac0400687413fdd
0.0001616;13.78043178;{'XUSD'};{'XUSD', 'XBTC'};1487516;62c12a2c7a901abea4b005690fc3ec005a8469e4d9ff25a5652d38a2b149dbb2
0.0002099;399.062845961728;{'XBTC'};{'XUSD', 'XBTC'};1487532;d6021cacfdb6654f42c4d5e33abe6588424d88eb212480b1b6d185c82ddf2878
0.00020887;54.53835708;{'XUSD'};{'XUSD', 'XBTC'};1487619;861c7db95ca08f2ea0271ab817de3c9bcab2a7cde3695bd57fd4d342dda40f6e
0.00016215;242.58907989;{'XAG'};{'XUSD', 'XAG'};1487645;1b23b1f14ed12370ef04b7fda9707727191f3bc4d3ce44ee46933e774e77b75e
0.00020956;99.700390154074;{'XBTC'};{'XUSD', 'XBTC'};1487647;260007b86a6f69cf88945d74c824f02209a2230d0082bf34ff3e57c025e33887
0.00016202;616.475475860274;{'XUSD'};{'XUSD', 'XBTC'};1487829;c1642489ef3d111505de71a53f3e9900802529c859a03ac6f728fa9d7544b2d3
0.00016167;122.353929803736;{'XUSD'};{'XUSD', 'XBTC'};1487883;1b1941560cf8162f2c4b15c62c8a37b9dcb0dd7e73520d590f16bcd640ddb64e
0.00020866;102.45901635;{'XUSD'};{'XUSD', 'XBTC'};1487979;988f087c13610b70ec1ccf0913315ff9989ff2e6c297d682cb176ff060ccf0b7
0.00020866;68.3060109;{'XUSD'};{'XUSD', 'XBTC'};1487986;f6389a13ac727615933634f2fd0fdd85eecdd2054356e8fcf1dcadb355c5f5c0
0.00016229;2236.097799772415;{'XBTC'};{'XUSD', 'XBTC'};1489005;592ac93d8d75aaf48fd0abc5fc3949ece2d3a52f9bb4fcb7b3a64c770ab0b5f6
0.00016202;34.714726037462;{'XBTC'};{'XUSD', 'XBTC'};1489316;06a49c04ecf1f5ee3d874fccc2dcc443cd603b969c27cdd4414457e506dca1cf
0.00016215;8.556148297175;{'XBTC'};{'XUSD', 'XBTC'};1489418;652283f5b19814a6bf6676adcbcc25c8d78c82e7f8eb9759e7467a5539867ddd
0.00016181;24.6090846705;{'XUSD'};{'XUSD', 'XBTC'};1489971;693cdb8aa1e25acb7c6b032d64f5e11f5bdcd865de3bb4ecfa0796ae7b5cbd3d
0.0001614;1.592014832016;{'XUSD'};{'XUSD', 'XAG'};1490000;4d5097c924bfbeba85ac230426e803b15bc1966b9fa6c8493f42ae30799635eb
0.00016167;24.83565948;{'XUSD'};{'XUSD', 'XBTC'};1490003;01cd3a4d58d3bcf1461219b7c9fa748db7869ff27eabd8ace72051561aacdedd
0.00016167;24.81060567;{'XUSD'};{'XUSD', 'XBTC'};1490021;2a2194eb9d113410f6a7fe390eaa25e864f95b33c26b0a6036e0d4247d8674ae
0.00020832;24.633934164324;{'XUSD'};{'XUSD', 'XBTC'};1490041;d75fe212b352f27493b9467e00849f80ae0be67af1ea21dc9aff2c1459e36f89
0.00020942;49.078925505015;{'XBTC'};{'XUSD', 'XBTC'};1490232;aee97faa11a67315dcc89978718128cf698762ff3d0ef7091a8add4b59454f81
0.00016215;67.796957067894;{'XBTC'};{'XUSD', 'XBTC'};1490667;585ac2ec9d088f6b8d750dde4a9559b3eef9b33df352fa586b910df10b6f2b41
0.00016209;44.020618029;{'XBTC'};{'XUSD', 'XBTC'};1490688;01c1954667402ccc49a3e7ab7499dcab8ffc0efad96ad5faffcb8c01610b9dc5
0.00016202;1.782009040386;{'XBTC'};{'XUSD', 'XBTC'};1490746;4cfef6d3fd44b9cf6320fd68d8d55f3a2b66e8894b71eb023105500a2ec8fe0c
0.00016202;15.042317353123;{'XBTC'};{'XUSD', 'XBTC'};1490750;cf2d1eec05864690c14db3330a9215a8feeb8a8cf9a237418c9fb68032b0404c
0.00020825;54.39709872;{'XUSD'};{'XUSD', 'XAG'};1490767;1181aa922d61df47730f5745a2b6bbce5f5c3e685b9dea80ba7651446af783a4
0.00020887;67.9963734;{'XUSD'};{'XUSD', 'XAUD'};1490768;8aabb7592047ffc4ab3d510726861941c88d29ecdd8a107ba1e895ec0ad10aa5
0.00044512;61.19673606;{'XUSD'};{'XUSD', 'XCNY'};1490773;b449700dbb12eecc16dd6fc4422b4acce04257df17bfda24c4b244a9ee44d994
0.00016181;6.79347825;{'XUSD'};{'XUSD', 'XCNY'};1490920;ec931a39b75b096c06ba21f2b320b61bcf134570f4b7b68e9588e820371c2461
0.00016229;70.072726371174;{'XBTC'};{'XUSD', 'XBTC'};1491328;b03cfe4ab0f4f6b828b5f5a0341e1c64049b3ee289c5eea0bb1ea6a56d1a7eb3
0.00016243;1514.433046574941;{'XBTC'};{'XUSD', 'XBTC'};1491462;875d7b144298a13f2745660e03b02035638072af3d0335be3e509240d4cb4f42
0.00020976;0.808510972615;{'XAG'};{'XUSD', 'XAG'};1491974;a332ab1aefb14fba9f268130110a1c13b75fa6343ba0b9e0d705f7abf6bf4a01
0.00020949;0.222523859148;{'XAU'};{'XUSD', 'XAU'};1491977;e32f209734f2eb0fc9f7f14feb693323396f46c6aaf02b6353fb97f376ac1a4d
0.00039703;43.870485884676;{'XUSD'};{'XUSD', 'XBTC'};1492232;023255e851d52e7a074f392e7acaf062c50ad0dd7ccb0e46bb02ffeaa9d32f4c
0.0001714;1793.843174851605;{'XBTC'};{'XUSD', 'XBTC'};1492918;e70a72a95511ef6fd766cfdcb099a6a0ccfbe8e4cd6c60d05a640af147ed9569
0.00015987;96.01115334378;{'XBTC'};{'XUSD', 'XBTC'};1493005;62da2af1761d47774578517ca72b08324d08b03ff8ec58499fd99d6ac2738410
0.0001598;59.09375247;{'XAG'};{'XUSD', 'XAG'};1493187;a43fde3d321af7191482d8082fe401a69e701141028247ae57a1d51277c16516
0.00015967;7.879763873631;{'XBTC'};{'XUSD', 'XBTC'};1493455;1f63e05610c0461e98dd4c8f03ed1c0c5eea18d2338754eb73b6993ef147f40f
0.00048314;0.003131968194;{'XUSD'};{'XUSD', 'XAU'};1493578;28e01ed4aa42378e8405f4f9fefeb7dfb81eb4b4c53681126993e6ea6cb3b7ff
0.0001681;3.158974235322;{'XUSD'};{'XUSD', 'XAU'};1493992;c326dca4991cbf732eb59f40a3e5e33516c9312340068cab0de7ee34f1abc505
0.00020625;12.030281019343;{'XBTC'};{'XUSD', 'XBTC'};1494174;97ac1b348405e11e43a7bb3cfc79a23469f2aa93606dac054bbac3b53f6960fb
0.00020652;0.401160691601;{'XBTC'};{'XUSD', 'XBTC'};1494183;fd6e99a28e1337f11bce243ee4f6f3ddeefac5060a8a01cc1c5354067d86f0ab
0.00020591;53.02226925;{'XUSD'};{'XUSD', 'XAG'};1494269;01c2658c9e695b626d50b7d0d6c663b2186e41804acaca8213662c8a8afadfbc
0.00020659;13.25361884038;{'XBTC'};{'XUSD', 'XBTC'};1494412;1b30635141ddfe0e3a0a0bdc4d5ed1b604bcf8676484aa544ceb73d121fd3dea
0.00035367;2.70953757;{'XUSD'};{'XUSD', 'XAU'};1494699;1e884adcfa7f082e5fa1977418518efe29ae7d07d13ae7067cb6626f94d96f88
0.00020666;108.3137664987;{'XAU'};{'XUSD', 'XAU'};1494732;cb222c9adb434fb12002c9dc55c8af81e1f69bafffba64ceb8001203d0a12434
0.00020666;33.42914439;{'XAG'};{'XUSD', 'XAG'};1494904;7a066d43b4eb318c167a643c3328de9b0f89530a844d4fbd36f28fb8678e022c
0.00015994;10.471910203176;{'XAU'};{'XUSD', 'XAU'};1494937;f624bf0654617f797c9c4b713055cf755017a41fe0fa2129724a9b541f7871e6
0.00020611;103.95836010261;{'XBTC'};{'XUSD', 'XBTC'};1495188;dca8c75d74724b90d9f15452d8b68437db59059291a9f0d062313e86aee096d4
0.00020652;22.230384905609;{'XBTC'};{'XUSD', 'XBTC'};1495308;a87176459433b2f44ea6be35b136934bad595b4579c1c77acca4fbb7eb641806
0.00025385;11.119312116217;{'XAG'};{'XUSD', 'XAG'};1495308;dc27a281b2376a6163bfd895ca4162d75281d9debff5320d2a13967cdbe1c2d0
0.00020638;64.769542770204;{'XBTC'};{'XUSD', 'XBTC'};1496136;db372334022aeefa1370e99232dc1960519f01d40f4ce98cd2f66867d1561ea2
0.00015987;28.946246268;{'XAG'};{'XUSD', 'XAG'};1496197;d228bd09569b4961b020f3e9de1c673fcfa6751e7a7fd722513fd656dcbf92d1
0.00015987;43.782926585079;{'XBTC'};{'XUSD', 'XBTC'};1496214;788fab194e198b306f3db77113e21bdfeea3d292341591db23e72ef8da96325d
0.00020632;1.993801492692;{'XBTC'};{'XUSD', 'XBTC'};1496279;e8f42273d83b104dc4a1e030c3235cb1f4fc161d19f13ac52013e4d6a8104dd0
0.00015974;29.73571503;{'XAG'};{'XUSD', 'XAG'};1496360;36b8e78d74c4b6dd3c7f9e3fc943ca93e38495f12327d19ca29b2199b03cdad1
0.00015994;4.939219544683;{'XBTC'};{'XUSD', 'XBTC'};1496426;f1c90770acd22be5c187dd1eeaf7e24f58a0337bbe837e9d3c3e86958676dc6e
0.00016008;474.8412623416;{'XBTC'};{'XUSD', 'XBTC'};1496447;ec2798b8ae1de4af9f8017b780e73c96c6124e125cfac80f2411c1f5f7ef2b4b
0.00020564;19.723763544216;{'XUSD'};{'XUSD', 'XAG'};1496612;e994ce6d9089c87e2289e7943dcc7f5663bdd4f6a41ba67374079b4c81bbf492
0.0001598;20.708408786752;{'XBTC'};{'XUSD', 'XBTC'};1496863;0f2e1ad38e84ed27fcb48483baf8029f197100af7d54cf58ac724cdefc19de0f
0.00016001;2.28531893797;{'XBTC'};{'XUSD', 'XBTC'};1496892;8d585a29ee8cdc88b74b05ca51bfd60ccccf11993b795767dea4b6653a4d0f52
0.00015926;10.165383996;{'XUSD'};{'XUSD', 'XBTC'};1497017;d7ab8dc912b9a76548982a21af6c2c9e8f48af322f4b4171315212721c608d94
0.0002057;54.68893635;{'XUSD'};{'XUSD', 'XCHF'};1497115;f58d3e4441b1ec08715443e6dbb2a088c293b398fcfdf36e7cbb07b5ad247ee0
0.00015967;103.406656037992;{'XBTC'};{'XUSD', 'XBTC'};1497219;2c212f7dc29f1559629edb81786f0654a842b61a2b2ced12d95c1f73f4c597bc
0.00020632;58.784287295275;{'XBTC'};{'XUSD', 'XBTC'};1497647;608e3f59aff7a1641fc2515a56b5d4a7c0b82dd9d13bdfe4bc868b97e68fe1bb
0.00020672;26.424682696553;{'XBTC'};{'XUSD', 'XBTC'};1497935;6d9257959780701b5ac83ab7b4e2f6c2263bf7cf8fbdf4a253d8eccbf252123c
0.00015987;40.166808291855;{'XBTC'};{'XUSD', 'XBTC'};1498059;136b42064c6d9e23007f2603c8f1809e38be9e7ee88166f65c560cfb1c29bd4c
0.000207;667.432385887275;{'XBTC'};{'XUSD', 'XBTC'};1498422;4901548a9326e662b7ad7acf54442eb7ba2be73bb2f6f7cc098acb600d773e15
0.00025174;10.547114247304;{'XUSD'};{'XUSD', 'XBTC'};1498527;4174e1bf616d6e31fe4c931d5d1775bff41e9d8e070306d45af207a50ff98c8b
0.00020638;5.430376516781;{'XBTC'};{'XUSD', 'XBTC'};1499274;3629ca1913e178d5d871ac6b53fbc2806081bd2f315d38aeda07ccf4208499a8
0.0001598;110.267284494172;{'XBTC'};{'XUSD', 'XBTC'};1499444;f03d073e739c99f2893c3f5f9f33ec5a09e12e2c8fe7715defa02bcf78278e5e
0.00020638;86.797302739422;{'XBTC'};{'XUSD', 'XBTC'};1499585;3d6c494ebfaf844ba0bc43fe10d1252d0468b08f4e9e10cb130e25366179e4e4
0.00035286;1.4114390394;{'XUSD'};{'XUSD', 'XAU'};1499687;8b68d5ab22f9d60d4c63aac9b67a4f660cffecdae9969ba5465749d23234ce1e
0.00021393;1.45730377152;{'XUSD'};{'XUSD', 'XAU'};1499704;551abd7637db4917927fa377f4737ee10d3432c9ad52913e5d8503830f24635a
0.00020686;875.6098613928;{'XBTC'};{'XUSD', 'XBTC'};1499827;4530759cdbe4075615cd093b6163b1694f771b59951d771d0ff2e949677a7968
0.00021543;100.642374427587;{'XBTC'};{'XUSD', 'XBTC'};1500142;9097803449c680f95347546e574f9ac8f768c8f2b27d112d734582742f03befe
0.00015987;9.388991878081;{'XBTC'};{'XUSD', 'XBTC'};1500177;e9e25f20ed236dc35eb4f15b6136d211836feef6e1ebc28535761811179f9e53
0.00020679;18.80642677988;{'XBTC'};{'XUSD', 'XBTC'};1500243;711b29e00aec882dfc349e1694c6fc10c7f541c158ab7a8d3d45ac353c7b450a
0.00020632;0.767922183046;{'XBTC'};{'XUSD', 'XBTC'};1500245;c30b64ded7c16544fbfe50af0aa93067dd3a834911f4e6c7aa8575a3453bbf5d
0.00015987;97.13733878295;{'XAU'};{'XUSD', 'XAU'};1500337;3156d37980a154be9cf1418ee150b54373a645be7bf2dd67bb2b0b3ce5fba51d
0.00015994;101.422147174073;{'XAU'};{'XUSD', 'XAU'};1500349;3d411cf561d1c5e743b108fd22410a582d126ec5cebdaa3f6bbdc973c4326fca
0.00015967;19.5899982345;{'XBTC'};{'XUSD', 'XBTC'};1500367;7d2846b0023125869436bd851ad18b2f2db16f547a44db3ab5a1bdf69dc123ce
0.00015967;6.834741450147;{'XBTC'};{'XUSD', 'XBTC'};1500433;d66d36f60a64bda6e9dc9e5dfe84152dccb73a3581b7bbe07658125832af13a5
0.00016014;96.050699628227;{'XBTC'};{'XUSD', 'XBTC'};1500524;adb7bbd3793b057065f1184cd1c83291a56ef92412e13635e4a9e76cdc094617
0.00020679;327.198331692877;{'XBTC'};{'XUSD', 'XBTC'};1500576;c13a3dd0892025312691b7b3a8cdb1577e055d4a59f1d454abdc639b3a649600
0.00015994;735.988643928664;{'XBTC'};{'XUSD', 'XBTC'};1500701;2d0422aeefbdc2771d8aac6135165fe041e1c0b42ceb811106195a80f0b5c0c1
0.000394;163.036478944257;{'XBTC'};{'XUSD', 'XBTC'};1500722;8a2bb08aecb94721af4f2d9ec05e39165816f0b00bbf9a1eaaea64970733296a
0.00015759;149.581649875188;{'XBTC'};{'XUSD', 'XBTC'};1500889;900c434f34f47386bdbb6bccdb8086c5e613dbd90b470ae25883f4919651cc7
0.00015739;60.872563965;{'XAG'};{'XUSD', 'XAG'};1501086;90d0fb19cc180a83609c88f80d1f84a53f9f9db3dbfc2b9f15f1f4a80dafe05c
0.00015739;6.107419827127;{'XBTC'};{'XUSD', 'XBTC'};1501285;59f9428213aab22183b34177201f408d133eebd13d27e61baf20b9b7966d90a0
0.00015732;1.095963631107;{'XAG'};{'XUSD', 'XAG'};1501285;7e91cb0daaf4276740a539aeaa1ede10e5af98ef1b68f931e9b17fbb50814262
0.00020322;0.111138287228;{'XAU'};{'XUSD', 'XAU'};1501285;8b1e94f0dfa5493d901b975ad2c09b570648087da6f37375fb535825e6800574
0.00020301;234.796599974458;{'XBTC'};{'XUSD', 'XBTC'};1501336;3556f1ac334a5bf1f555ed9574a81d7fc0f6acbc30304fadca618d5bd9c10691
0.00033976;77.62938222;{'XUSD'};{'XUSD', 'XBTC'};1501433;f187b6a7d14d22c9cffd6da1ff3d2e814e242b227835b01939cb205d0b66ca2b
0.00015732;2.442828920251;{'XBTC'};{'XUSD', 'XBTC'};1501500;5547d7cd367abca29a98178c1fb17d26bffbb8ee37b13120fa88cedda3f45c72
0.00015752;22.122585375112;{'XBTC'};{'XUSD', 'XBTC'};1501719;0f43c8c3e497386864b107c31b5c6d63c7aeaf4144d3edbf3e26afdddfeeb9fb
0.00015712;1.359057575115;{'XBTC'};{'XUSD', 'XBTC'};1501874;8a46021b2cad77d411749a2486da029a07b30138871e9eb59c3565fca4a843db
0.00029547;90.867569155406;{'XBTC'};{'XUSD', 'XBTC'};1502230;2387149a6ff443a766b1b977b541eec8d94b6821a7128874248836c3f48e4dac
0.00020335;57.841984951826;{'XBTC'};{'XUSD', 'XBTC'};1502711;b37c7e324066c285f1980b700cf565ee3fc09a33ecdca5f41fffe585ebbaee58
0.00020368;57.841984951826;{'XBTC'};{'XUSD', 'XBTC'};1502711;85d92a76d5c8c3353c87c64df9f407117749ed52b387bf5c3a1f0654e6ba8cb0
0.00015792;0.319830089491;{'XAUD'};{'XUSD', 'XAUD'};1502783;11dd966cd19985760cf4de6c85f1747fb7440e774aaa654a62e5371cb1916620
0.00020368;550.4106642935;{'XBTC'};{'XUSD', 'XBTC'};1502820;c944dfb1d59afee008ca51c9a905ea9be8c9e94f2cb3e1c69fada1264a5797c5
0.00020281;10.57437202275;{'XUSD'};{'XUSD', 'XAU'};1502942;1cd012bd6ff434b7c9719a7a41f36e616d727753386e5f6b0bf1b7075340ed2c
0.00020368;222.711701966715;{'XBTC'};{'XUSD', 'XBTC'};1502948;8564b1b38419388994d48ed3adc68e9bc06087e3793849e0554e89f056be291e
0.00020308;54.03458205;{'XUSD'};{'XUSD', 'XAG'};1503164;1ed7eeef40c43ddda60c35a21bd6b49cb5011b97baebe4f67a747d4461df3ba5
0.00015752;54.932902001154;{'XBTC'};{'XUSD', 'XBTC'};1504362;64e0db256797feaea629d17251c2ff86bcbca73b505d90679cc04592067aa46e
0.00020288;38.57457744;{'XUSD'};{'XUSD', 'XAG'};1504393;62f1b44f5595aee53d7a23bc601b57f22a54fc0b03d2de89407b1a687a070f89
0.00020368;38.480192139585;{'XBTC'};{'XUSD', 'XBTC'};1504393;57a59ce9ffcef98cf6f88770693a282c96f444f97c2290488d14ba66263b27e8
0.00038566;225.316358981868;{'XUSD'};{'XUSD', 'XBTC'};1505202;a65dc331236eb3d36b1f567553b4d4c29dc03b7e7332f55c88e60edb8bed4729
0.00015732;117.765897443645;{'XUSD'};{'XUSD', 'XBTC'};1505250;cd64d008144266b4c5158f49d06cb416a5e24c8ca10f061eaf6fb041e4eaca94
0.00015766;1174.416103542699;{'XBTC'};{'XUSD', 'XBTC'};1505274;ed52eb9832ff498cf7038ccb9dc5e4c7215984a773fa3b26c389cc194101beb3
0.00015779;223.007104194357;{'XAU'};{'XUSD', 'XAU'};1505285;208951bed6506d051dc12cb042c91f67d31f708849921199f381b687cefff790
0.00015745;26.201556189;{'XAG'};{'XUSD', 'XAG'};1505395;ef03ab28de3af0c269afb83f03f6eb7e12bf58a3a2f63c1bd748c939d3f78bfe
0.00015739;96.376144959139;{'XUSD'};{'XUSD', 'XBTC'};1505743;f6f985bb613a479e8d1901783cfe015cf790ad930a8cab97fd507613e0eaa42c
0.00029621;96.55046764875;{'XAG'};{'XUSD', 'XAG'};1505776;6f4dd5177de9b58a4f83247f347dc5cb722fccf1abb882286fe78a80a99bbc13
0.00020315;571.60200451815;{'XUSD'};{'XUSD', 'XBTC'};1505786;a3e212b903523abf00e8e559f251c41ac0dceb36110829fc21a8900df307457f
